,school_id,long_name,school_type,beginning_year,student_growth_rating,student_attainment_rating,culture_climate_rating,school_survey_student_response_rate_pct,school_survey_teacher_response_rate_pct,creative_school_certification,school_survey_involved_families,school_survey_supportive_environment,school_survey_ambitious_instruction,school_survey_effective_leaders,school_survey_collaborative_teachers,school_survey_safety,suspensions_per_100_students_year_2_pct,misconducts_to_suspensions_year_2_pct,average_length_suspension_year_2_pct,school_survey_school_community,school_survey_parent_teacher_partnership,school_survey_quality_of_facilities,student_attendance_year_2_pct,teacher_attendance_year_2_pct,one_year_dropout_rate_year_2_pct,freshmen_on_track_school_pct_year_2,graduation_4_year_school_pct_year_2,graduation_5_year_school_pct_year_2,sat_grade_11_score_school,growth_act_sat_grade_11_pct,attainment_act_sat_grade_11_pct,college_enrollment_school_pct_year_2,college_persistence_school_pct_year_2,mobility_rate_pct,chronic_truancy_pct,dress_code,school_hours,after_school_hours,classroom_languages,bilingual_services,refugee_services,hard_of_hearing,visual_impairments,transportation_bus,transportation_el,transportation_metra,overall_rating,rating_status,network,is_gocps_participant,student_count_total,student_pct_low_income,student_pct_special_ed,student_pct_english_learners,student_pct_black,student_pct_hispanic,student_pct_white,student_pct_asian,student_pct_native_american,student_pct_other_ethnicity,student_pct_asian_pacific_islander,student_pct_multi,student_pct_hawaiian_pacific_islander,student_pct_ethnicity_not_available
0,609682,Ellen H Richards Career Academy High School,Neighborhood,2017,BELOW AVERAGE,FAR BELOW EXPECTATIONS,NOT YET ORGANIZED,72.8,54.6,INCOMPLETE DATA,WEAK,WEAK,WEAK,WEAK,WEAK,VERY WEAK,47.8,49.8,1.6,VERY WEAK,VERY WEAK,NEUTRAL,76.9,88.8,7.9,70.9,56.9,59.5,775.0,13.0,2.4,50.7,51.4,22.6,87.6,True,7:45--3:16; 7:45--1:31 Wednesday,3:30-6:00pm,"Spanish, Spanish for Heritage Speakers",True,False,False,False,"9, 51, 47","Green, Red",None,Level 2,INTENSIVE SUPPORT,Network 16,True,226,0.9203539823008849,0.23008849557522124,0.3141592920353982,0.40707964601769914,0.5752212389380531,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894
1,400058,North Lawndale College Prep - Christiana,Charter,2017,BELOW AVERAGE,FAR BELOW EXPECTATIONS,PARTIALLY ORGANIZED,68.0,76.5,STRONG,WEAK,NEUTRAL,STRONG,WEAK,NEUTRAL,VERY WEAK,,,,VERY STRONG,VERY STRONG,WEAK,93.2,,2.2,85.3,68.8,75.9,813.0,11.0,3.9,67.9,60.0,12.2,45.5,True,8:00 a.m. - 3:30 p.m.,None,Spanish,True,False,False,False,"18, 52",Green,None,Level 2,NOT APPLICABLE,Charter,True,367,0.9591280653950953,0.1989100817438692,0.0,0.9863760217983651,0.010899182561307902,0.0027247956403269754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,609705,Christian Fenger Academy High School,Neighborhood,2017,BELOW AVERAGE,FAR BELOW EXPECTATIONS,WELL ORGANIZED,94.6,99.9,EMERGING,STRONG,STRONG,VERY STRONG,STRONG,STRONG,WEAK,57.7,15.0,2.5,VERY STRONG,VERY STRONG,VERY STRONG,86.3,89.2,3.1,92.6,54.3,57.7,826.0,24.0,5.2,40.6,35.0,33.0,48.0,True,9:00  AM - 4:27  PM,4:30-7:00,Spanish,True,False,False,False,8A,"Blue, Brown",None,Level 2,INTENSIVE SUPPORT,Network 17,True,208,0.8365384615384616,0.17307692307692307,0.004807692307692308,0.9663461538461539,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.004807692307692308,0.0
3,609744,Northside Learning Center High School,Special Education,2017,NO DATA AVAILABLE,NO DATA AVAILABLE,WELL ORGANIZED,91.3,54.8,DEVELOPING,VERY STRONG,STRONG,VERY STRONG,NEUTRAL,STRONG,VERY STRONG,1.4,12.0,2.7,VERY STRONG,VERY STRONG,VERY STRONG,91.9,89.2,0.9,100.0,0.0,0.0,,,,0.0,,,20.0,False,7:30 AM-2:45 PM,None,American Sign Language,True,,False,False,None,None,None,Inability to Rate,GOOD STANDING,Network 14,False,220,0.65,1.0,0.35909090909090907,0.20909090909090908,0.5227272727272727,0.20454545454545456,0.04090909090909091,0.00909090909090909,0.0,0.0,0.013636363636363636,0.0,0.0
4,400062,Perspectives - High School of Technology,Charter,2017,AVERAGE,FAR BELOW EXPECTATIONS,MODERATELY ORGANIZED,52.2,73.0,INCOMPLETE DATA,NEUTRAL,NEUTRAL,STRONG,WEAK,NEUTRAL,WEAK,,,,STRONG,STRONG,NEUTRAL,91.4,,1.9,92.1,77.3,80.6,863.0,44.0,12.8,68.2,67.9,14.8,41.2,True,8:00 AM-3:20 PM,3:30 PM - 5:00 PM,Spanish,True,False,False,False,"44, 75",Red,None,Level 1,NOT APPLICABLE,Charter,True,315,0.8285714285714286,0.21904761904761905,0.006349206349206349,0.9809523809523809,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0
5,610304,Phoenix Military Academy High School,Military academy,2017,FAR ABOVE AVERAGE,MET EXPECTATIONS,WELL ORGANIZED,93.6,97.2,STRONG,VERY STRONG,STRONG,VERY STRONG,VERY STRONG,VERY STRONG,WEAK,4.4,44.2,2.4,STRONG,STRONG,STRONG,95.6,91.5,0.2,96.1,92.8,92.9,1051.0,94.0,64.9,64.6,59.5,7.9,31.9,True,7:00 am-3:00 pm,None,Spanish,True,False,False,False,"20, 49, 126","Blue, Green",None,Level 1+,GOOD STANDING,ISP,True,545,0.8788990825688073,0.06788990825688074,0.06788990825688074,0.1559633027522936,0.8055045871559633,0.009174311926605505,0.01651376146788991,0.005504587155963303,0.0,0.0,0.003669724770642202,0.003669724770642202,0.0
6,610357,Spry Community Links High School,Neighborhood,2017,BELOW AVERAGE,BELOW EXPECTATIONS,WELL ORGANIZED,95.0,94.4,DEVELOPING,VERY STRONG,STRONG,NEUTRAL,STRONG,VERY STRONG,WEAK,6.3,11.3,2.1,NEUTRAL,STRONG,NEUTRAL,87.4,92.1,13.0,87.9,66.1,83.6,919.0,36.0,26.0,46.2,58.8,14.1,60.6,True,8:45 am-4:00 pm,None,Spanish,True,False,False,False,"21, 94",None,None,Level 2+,GOOD STANDING,Network 16,True,126,0.7619047619047619,0.2857142857142857,0.42063492063492064,0.0,0.9603174603174603,0.023809523809523808,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.007936507936507936
7,609760,George Washington Carver Military Academy HS,Military academy,2017,AVERAGE,BELOW EXPECTATIONS,WELL ORGANIZED,85.7,94.3,EXCELLING,STRONG,STRONG,STRONG,STRONG,STRONG,NEUTRAL,5.5,43.5,3.4,STRONG,NEUTRAL,STRONG,92.9,89.9,0.8,95.9,89.8,89.9,950.0,46.0,26.1,67.3,66.7,4.0,46.3,True,7:45  AM - 3:41  PM,None,"French, Spanish",False,False,False,False,34,Red,None,Level 1+,GOOD STANDING,Network 17,True,482,0.8070539419087137,0.05394190871369295,0.04564315352697095,0.35684647302904565,0.6265560165975104,0.012448132780082987,0.0,0.0,0.0,0.0,0.002074688796680498,0.0,0.002074688796680498
8,400105,Urban Prep Academy for Young Men - Bronzeville,Charter,2017,BELOW AVERAGE,FAR BELOW EXPECTATIONS,MODERATELY ORGANIZED,76.8,70.4,INCOMPLETE DATA,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,VERY WEAK,,,,NEUTRAL,WEAK,VERY WEAK,91.9,,1.5,75.0,64.5,83.1,871.0,37.0,13.3,72.7,59.3,11.8,46.3,True,8:30 AM-4:30 PM,4:30PM - 6:30PM,Spanish,False,False,False,False,"1, 3, 4, 29, 35","Green, Red",Rock Island District (RI),Level 2,NOT APPLICABLE,Charter,True,337,0.6350148367952523,0.24629080118694363,0.0,0.9792284866468842,0.011869436201780416,0.0,0.0,0.002967359050445104,0.0,0.0,0.005934718100890208,0.0,0.0
9,400064,Perspectives - Rodney D. Joslin,Charter,2017,ABOVE AVERAGE,FAR BELOW EXPECTATIONS,MODERATELY ORGANIZED,76.2,68.4,EMERGING,NEUTRAL,NEUTRAL,STRONG,WEAK,NEUTRAL,WEAK,,,,STRONG,STRONG,NEUTRAL,92.8,,1.4,96.8,88.2,94.5,882.0,72.0,16.7,57.9,85.0,8.1,34.9,True,8:00 AM - 3:20 PM,3:30 PM - 5:00 PM,Spanish,True,False,False,False,"21, 24, 29, 62","Green, Red",None,Level 2+,NOT APPLICABLE,Charter,True,381,0.7559055118110236,0.1942257217847769,0.013123359580052493,0.9081364829396326,0.06036745406824147,0.0026246719160104987,0.007874015748031496,0.0,0.0,0.0,0.010498687664041995,0.005249343832020997,0.005249343832020997
10,400066,Perspectives - Math and Science Academy,Charter,2017,BELOW AVERAGE,FAR BELOW EXPECTATIONS,PARTIALLY ORGANIZED,54.7,74.5,INCOMPLETE DATA,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,WEAK,WEAK,,,,NEUTRAL,NEUTRAL,WEAK,89.5,,1.9,90.2,79.3,75.7,844.0,36.0,9.5,64.7,64.6,11.1,64.0,True,8:00 AM-3:20 PM,3:30 pm-5:00 pm,Spanish,False,False,False,False,"1, 29, 35",Green,None,Level 2+,NOT APPLICABLE,Charter,True,495,0.694949494949495,0.17575757575757575,0.012121212121212121,0.9797979797979798,0.01818181818181818,0.00202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,609712,Emil G Hirsch Metropolitan High School,Neighborhood,2017,BELOW AVERAGE,FAR BELOW EXPECTATIONS,WELL ORGANIZED,84.9,90.0,EMERGING,NEUTRAL,VERY STRONG,VERY STRONG,STRONG,STRONG,STRONG,23.0,22.8,3.5,VERY STRONG,VERY STRONG,VERY STRONG,80.2,88.8,13.6,84.6,44.2,40.0,779.0,45.0,0.0,21.9,17.6,49.5,63.7,True,9:00  AM - 4:08  PM,None,Spanish,False,False,False,False,None,"Blue, Green",Metra Electric District (ME),Level 2,INTENSIVE SUPPORT,Network 17,True,103,0.970873786407767,0.4368932038834951,0.019417475728155338,0.9514563106796117,0.009708737864077669,0.0,0.0,0.019417475728155338,0.0,0.0,0.019417475728155338,0.0,0.0
12,609764,Benito Juarez Community Academy High School,Neighborhood,2017,BELOW AVERAGE,BELOW EXPECTATIONS,ORGANIZED,77.0,87.9,STRONG,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,7.8,67.6,2.1,NEUTRAL,NEUTRAL,NEUTRAL,86.0,90.4,2.6,85.3,79.7,78.6,907.0,27.0,22.4,52.2,63.3,8.6,64.6,False,7:45  AM - 2:35  PM,2:40 to 8:00 P.M.,"French, Spanish",True,True,False,False,"9, 21, 60","Blue, Pink, Red",None,Level 2+,GOOD STANDING,ISP,True,1706,0.6260257913247362,0.1623681125439625,0.20105509964830012,0.031066822977725676,0.9425556858147714,0.005861664712778429,0.005861664712778429,0.0035169988276670576,0.0,0.0,0.0035169988276670576,0.0,0.0076201641266119575
13,609737,Friedrich W von Steuben Metropolitan Science HS,Magnet,2017,AVERAGE,ABOVE EXPECTATIONS,WELL ORGANIZED,91.6,86.1,EXCELLING,STRONG,STRONG,STRONG,STRONG,STRONG,NEUTRAL,3.3,11.5,2.1,STRONG,WEAK,NEUTRAL,92.8,90.2,0.4,90.2,90.6,91.1,1033.0,68.0,56.8,80.6,81.5,3.2,30.0,False,7:30-2:55,None,"Chinese, French, Spanish",False,False,False,False,"81, 82, 92, 93",Brown,None,Level 1+,GOOD STANDING,Network 14,True,1770,0.6468926553672316,0.05819209039548023,0.02598870056497175,0.09830508474576272,0.576271186440678,0.16440677966101694,0.13389830508474576,0.0062146892655367235,0.0,0.0,0.01977401129943503,0.0011299435028248588,0.0
14,400104,Instituto Health Sciences Career Academy,Charter,2017,AVERAGE,BELOW EXPECTATIONS,PARTIALLY ORGANIZED,76.0,85.3,INCOMPLETE DATA,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,WEAK,,,,NEUTRAL,NEUTRAL,NEUTRAL,89.6,,3.3,73.5,85.0,85.0,892.0,54.0,18.5,60.4,70.7,8.8,50.1,True,7:45AM - 3:44PM,3:45 PM - 4:30 PM,Spanish,True,False,False,False,"49, 60","Blue, Orange, Pink",BNSF Railway (BNSF),Level 1,NOT APPLICABLE,Charter,True,745,0.9302013422818792,0.1959731543624161,0.2859060402684564,0.01879194630872483,0.974496644295302,0.0026845637583892616,0.0,0.0026845637583892616,0.0,0.0,0.0,0.0,0.0013422818791946308
15,609766,Jacqueline B Vaughn Occupational High School,Special Education,2017,NO DATA AVAILABLE,NO DATA AVAILABLE,WELL ORGANIZED,78.6,55.4,EXCELLING,VERY STRONG,NEUTRAL,STRONG,STRONG,VERY STRONG,NEUTRAL,8.4,18.7,2.2,VERY STRONG,STRONG,STRONG,86.1,90.1,1.0,92.9,7.4,20.6,,,,7.7,,,50.0,False,7:15 AM-2:14 PM,None,,,,False,False,None,None,None,Inability to Rate,GOOD STANDING,Network 14,False,228,0.706140350877193,1.0,0.3201754385964912,0.2412280701754386,0.5131578947368421,0.2236842105263158,0.017543859649122806,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0
16,400013,ASPIRA Charter School - Early College High School,Charter,2017,ABOVE AVERAGE,BELOW EXPECTATIONS,WELL ORGANIZED,97.5,94.4,STRONG,VERY STRONG,STRONG,VERY STRONG,VERY STRONG,VERY STRONG,NEUTRAL,,,,NEUTRAL,STRONG,NEUTRAL,90.0,,3.5,93.6,71.4,79.2,875.0,68.0,11.7,55.3,56.5,13.4,48.2,True,8:15 AM - 3:15 PM,3:15 PM -4:00 PM,"Spanish, Spanish for Heritage Speakers",True,False,False,False,"53, 77, 56",Blue,None,Level 2+,NOT APPLICABLE,Charter,True,340,0.9294117647058824,0.2529411764705882,0.3176470588235294,0.020588235294117647,0.95,0.014705882352941176,0.0058823529411764705,0.0029411764705882353,0.0,0.0,0.0058823529411764705,0.0,0.0
17,609753,Chicago High School for Agricultural Sciences,Magnet,2017,AVERAGE,MET EXPECTATIONS,WELL ORGANIZED,91.1,72.9,STRONG,VERY STRONG,NEUTRAL,NEUTRAL,STRONG,STRONG,NEUTRAL,3.1,22.9,2.3,STRONG,NEUTRAL,STRONG,93.8,89.4,0.6,95.4,88.3,83.9,1023.0,53.0,56.1,76.7,87.4,3.8,13.3,False,7:30 AM-3:00 PM,None,"French, Spanish",True,False,False,False,"52A, 53A, 112",None,None,Level 1+,GOOD STANDING,ISP,True,767,0.23728813559322035,0.19426336375488917,0.014341590612777053,0.4406779661016949,0.1760104302477184,0.3520208604954368,0.002607561929595828,0.007822685788787484,0.0,0.0,0.01955671447196871,0.001303780964797914,0.0
18,610529,Ogden International High School,Neighborhood,2017,AVERAGE,MET EXPECTATIONS,ORGANIZED,68.9,65.2,EXCELLING,STRONG,NEUTRAL,VERY STRONG,WEAK,NEUTRAL,WEAK,0.4,3.4,2.0,NEUTRAL,WEAK,WEAK,93.8,,0.3,98.4,84.5,93.9,1014.0,57.0,50.5,78.8,72.0,7.0,21.7,False,8:00  AM - 3:28  PM,5:00pm,"American Sign Language, French, Spanish",False,False,True,False,"65, 66",Blue,None,Level 1+,GOOD STANDING,,True,596,0.47315436241610737,0.10234899328859061,0.025167785234899327,0.4412751677852349,0.3691275167785235,0.12751677852348994,0.030201342281879196,0.003355704697986577,0.0,0.0,0.028523489932885907,0.0,0.0
19,610499,Collins Academy High School,Small,2017,BELOW AVERAGE,FAR BELOW EXPECTATIONS,ORGANIZED,90.8,89.7,DEVELOPING,NEUTRAL,STRONG,VERY STRONG,NEUTRAL,NEUTRAL,WEAK,64.9,16.6,1.4,STRONG,NEUTRAL,NEUTRAL,83.6,90.8,5.3,79.3,62.2,61.0,800.0,13.0,1.3,57.6,47.6,24.8,80.7,True,08:00 AM - 03:15 PM,3:20-7:00pm,Spanish,False,False,False,False,"12, 18, 52",None,None,Level 2,INTENSIVE SUPPORT,AUSL,True,222,0.918918918918919,0.23423423423423423,0.0,0.972972972972973,0.02252252252252252,0.0,0.0,0.0,0.0,0.0,0.0,0.0045045045045045045,0.0
20,609695,Roald Amundsen High School,Neighborhood,2017,ABOVE AVERAGE,MET EXPECTATIONS,WELL ORGANIZED,94.5,96.1,STRONG,STRONG,STRONG,VERY STRONG,STRONG,STRONG,NEUTRAL,7.8,17.2,1.5,NEUTRAL,NEUTRAL,STRONG,91.3,90.8,1.3,90.0,80.6,76.0,942.0,56.0,32.0,64.0,74.2,7.7,35.4,True,7:45  AM - 3:00  PM,3:00 p.m. - 6:00 p.m.,"French, Spanish",True,True,False,False,"50, 92",Brown,None,Level 1+,GOOD STANDING,ISP,True,1285,0.7463035019455253,0.15019455252918287,0.08949416342412451,0.11284046692607004,0.5875486381322957,0.16031128404669262,0.11361867704280156,0.0031128404669260703,0.0,0.0,0.017120622568093387,0.005447470817120622,0.0
21,609723,John Marshall Metropolitan High School,Neighborhood,2017,FAR BELOW AVERAGE,FAR BELOW EXPECTATIONS,WELL ORGANIZED,64.9,71.4,DEVELOPING,VERY STRONG,VERY STRONG,VERY STRONG,NEUTRAL,STRONG,NEUTRAL,67.7,20.9,2.4,STRONG,NEUTRAL,NEUTRAL,79.0,89.3,6.3,75.6,50.4,46.1,812.0,7.0,4.4,43.5,38.5,29.4,87.4,True,8:00  AM - 3:08  PM,3:09 PM - 6:00 PM,Spanish,False,False,False,False,"20, 52, 82, 126",None,None,Level 2,INTENSIVE SUPPORT,Network 15,True,265,0.8,0.28679245283018867,0.0037735849056603774,0.9849056603773585,0.01509433962264151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,610380,Daniel Hale Williams Prep School of Medicine,Small,2017,BELOW AVERAGE,FAR BELOW EXPECTATIONS,WELL ORGANIZED,74.5,81.0,DEVELOPING,NEUTRAL,STRONG,STRONG,STRONG,STRONG,WEAK,22.0,44.5,2.2,STRONG,NEUTRAL,NEUTRAL,87.0,90.7,0.5,85.4,63.6,87.3,866.0,22.0,9.0,77.4,74.6,10.9,79.7,True,8:00 am-3:08 pm,3:14 pm - 7:00 pm,Latin,True,False,False,False,"1, 15, 29","Green, Red",None,Level 2+,GOOD STANDING,Network 17,True,179,0.8212290502793296,0.15083798882681565,0.00558659217877095,0.9664804469273743,0.027932960893854747,0.0,0.0,0.0,0.0,0.0,0.00558659217877095,0.0,0.0
23,609698,William J Bogan High School,Neighborhood,2017,BELOW AVERAGE,FAR BELOW EXPECTATIONS,ORGANIZED,93.6,88.1,STRONG,STRONG,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,WEAK,13.4,19.6,2.7,NEUTRAL,NEUTRAL,NEUTRAL,87.5,89.8,2.0,97.2,66.9,71.4,826.0,13.0,7.9,47.7,52.9,17.5,54.3,False,9:00  AM - 4:08 PM,None,"French, Spanish",True,False,False,False,"53A, 79, 169",None,None,Level 2,PROVISIONAL SUPPORT,Network 16,True,847,0.7567886658795749,0.23376623376623376,0.10979929161747344,0.6080283353010626,0.3837072018890201,0.004722550177095631,0.0,0.0011806375442739079,0.0,0.0,0.0011806375442739079,0.0011806375442739079,0.0
24,610383,Greater Lawndale High School For Social Justice,Small,2017,ABOVE AVERAGE,BELOW EXPECTATIONS,ORGANIZED,90.9,88.9,DEVELOPING,VERY STRONG,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,WEAK,9.3,93.1,2.4,STRONG,STRONG,STRONG,89.4,89.2,2.1,93.1,76.8,77.6,866.0,40.0,13.3,50.8,60.5,16.6,50.3,True,8:00 am-3:15 pm,3:15 ps - 6:00 pm,"French, Spanish, Spanish for Heritage Speakers",True,False,False,False,"53, 53A, 54B",None,None,Level 2+,GOOD STANDING,Network 15,True,304,0.8552631578947368,0.19078947368421054,0.23684210526315788,0.1118421052631579,0.8782894736842105,0.006578947368421052,0.0,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
25,610323,Bowen High School,Small,2017,AVERAGE,FAR BELOW EXPECTATIONS,WELL ORGANIZED,50.5,62.5,DEVELOPING,STRONG,STRONG,VERY STRONG,STRONG,STRONG,NEUTRAL,23.5,5.1,1.8,NEUTRAL,NEUTRAL,NEUTRAL,82.2,89.1,1.8,85.7,50.6,61.9,814.0,22.0,3.2,43.9,32.5,31.2,80.6,True,8:00  AM - 3:23  PM,3:30 PM - 6:00 PM,"Spanish, Spanish for Heritage Speakers",True,False,False,False,"30, 87, 95E",None,Metra Electric District (ME),Level 2,PROVISIONAL SUPPORT,Network 17,True,253,0.6363636363636364,0.2964426877470356,0.09486166007905138,0.7984189723320159,0.18181818181818182,0.003952569169960474,0.0,0.0,0.0,0.0,0.007905138339920948,0.007905138339920948,0.0
26,610391,Robert Lindblom Math & Science Academy HS,Selective enrollment,2017,ABOVE AVERAGE,FAR ABOVE EXPECTATIONS,WELL ORGANIZED,64.8,66.7,EXCELLING,VERY STRONG,STRONG,VERY STRONG,NEUTRAL,NEUTRAL,NEUTRAL,2.3,73.2,2.8,STRONG,NEUTRAL,NEUTRAL,91.6,91.1,2.2,98.9,93.0,89.3,1120.0,82.0,86.2,87.9,88.2,1.2,48.3,False,8:00 - 3:05pm,3:05 PM - 8:30 PM,"Arabic, Chinese",False,False,False,False,"9, 48, 63",Green,None,Level 1+,GOOD STANDING,Network 16,True,1364,0.626099706744868,0.05205278592375367,0.015395894428152493,0.7096774193548387,0.2434017595307918,0.02785923753665689,0.008797653958944282,0.0036656891495601175,0.0,0.0,0.006598240469208211,0.0,0.0
27,609719,Lake View High School,Neighborhood,2017,AVERAGE,BELOW EXPECTATIONS,ORGANIZED,84.9,77.2,EXCELLING,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,6.2,7.9,1.4,NEUTRAL,WEAK,WEAK,89.4,90.8,2.7,92.5,80.5,88.2,951.0,47.0,31.9,65.6,71.7,5.7,38.6,False,7:45AM - 3:00PM,3:00PM-6:00PM,"French, Spanish, Spanish for Heritage Speakers",True,False,False,False,"9, 80, X9","Blue, Brown, Green, Orange, Pink, Purple, Red",None,Level 1,GOOD STANDING,Network 14,True,1385,0.5689530685920577,0.17328519855595667,0.09386281588447654,0.10324909747292418,0.7046931407942238,0.1299638989169675,0.03032490974729242,0.006498194945848376,0.0,0.0,0.022382671480144403,0.0021660649819494585,0.0007220216606498195
28,610394,Uplift Community High School,Small,2017,BELOW AVERAGE,FAR BELOW EXPECTATIONS,NOT YET ORGANIZED,53.5,66.7,EMERGING,WEAK,NEUTRAL,NEUTRAL,VERY WEAK,WEAK,WEAK,42.9,65.8,1.5,STRONG,NEUTRAL,STRONG,86.6,90.5,6.4,74.1,64.2,58.4,838.0,16.0,9.6,69.4,54.7,13.9,63.3,True,8:30  AM - 3:38  PM,3:38 p.m. - 6:00  p.m. (M-Th),"Spanish, Spanish for Heritage Speakers",True,False,False,False,"78, 81, 136, 144, 145, 146, 148, 151",Red,None,Level 2,PROVISIONAL SUPPORT,Network 14,True,159,0.8113207547169812,0.4088050314465409,0.11949685534591195,0.7358490566037735,0.15723270440251572,0.025157232704402517,0.06289308176100629,0.006289308176100629,0.0,0.0,0.012578616352201259,0.0,0.0
29,610381,Bronzeville Scholastic Academy High School,Small,2017,BELOW AVERAGE,FAR BELOW EXPECTATIONS,NOT YET ORGANIZED,81.0,64.3,EMERGING,WEAK,WEAK,NEUTRAL,VERY WEAK,VERY WEAK,VERY WEAK,46.4,66.5,2.0,NEUTRAL,NEUTRAL,WEAK,89.1,89.8,1.4,83.9,78.1,75.9,848.0,18.0,4.2,53.7,51.4,10.0,60.6,True,9:00  AM - 4:15  PM,4:30 pm - 7:00pm,"French, Spanish",False,False,False,False,"1, 29","Green, Red",Metra Electric District (ME),Level 2,PROVISIONAL SUPPORT,Network 17,True,217,0.695852534562212,0.1935483870967742,0.013824884792626729,0.967741935483871,0.027649769585253458,0.0,0.004608294930875576,0.0,0.0,0.0,0.0,0.0,0.0
30,400061,Perspectives - Leadership Academy,Charter,2017,AVERAGE,FAR BELOW EXPECTATIONS,ORGANIZED,75.8,84.6,STRONG,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,STRONG,VERY WEAK,,,,STRONG,STRONG,NEUTRAL,91.7,,1.4,98.1,81.8,80.3,880.0,60.0,17.3,63.2,50.0,10.3,42.0,True,8:00 AM-3:20 PM,3:30 PM - 5:00 PM,Spanish,False,False,False,False,"44, 75",Red,None,Level 2+,NOT APPLICABLE,Charter,True,404,0.8539603960396039,0.18316831683168316,0.0024752475247524753,0.9752475247524752,0.01485148514851485,0.0,0.0,0.0,0.0,0.0,0.007425742574257425,0.0024752475247524753,0.0
31,400119,Legal Prep Charter Academy,Charter,2017,AVERAGE,FAR BELOW EXPECTATIONS,ORGANIZED,77.7,99.9,EMERGING,NEUTRAL,STRONG,VERY STRONG,NEUTRAL,NEUTRAL,WEAK,,,,VERY STRONG,VERY STRONG,STRONG,88.9,,1.4,82.6,52.4,77.5,838.0,24.0,5.2,60.4,,17.4,51.2,True,8:00 AM-3:11 PM,4:30 PM,Spanish,False,False,False,False,20126,Green,None,Level 2+,NOT APPLICABLE,Charter,True,338,0.8757396449704142,0.21597633136094674,0.0,0.9940828402366864,0.0029585798816568047,0.0,0.0,0.0029585798816568047,0.0,0.0,0.0,0.0,0.0
32,609710,John M Harlan Community Academy High School,Neighborhood,2017,BELOW AVERAGE,FAR BELOW EXPECTATIONS,ORGANIZED,61.7,88.4,STRONG,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,WEAK,36.1,28.4,1.7,STRONG,NEUTRAL,WEAK,82.3,88.1,7.3,65.6,62.1,57.4,828.0,7.0,9.7,38.3,56.9,22.8,64.6,False,8:45 AM-4:00 PM,4:00 - 5:30 (Tutoring and Athletic Study Tables),Spanish,False,False,False,False,"5, 34, 95E, 100, 103, 106, 111, 119",Red,None,Level 2,INTENSIVE SUPPORT,Network 17,True,329,0.9300911854103343,0.2188449848024316,0.0,0.9756838905775076,0.0182370820668693,0.00303951367781155,0.0,0.0,0.0,0.0,0.00303951367781155,0.0,0.0
33,609734,William Howard Taft High School,Neighborhood,2017,AVERAGE,MET EXPECTATIONS,ORGANIZED,85.6,70.2,EXCELLING,STRONG,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,WEAK,0.6,0.8,2.0,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,89.3,90.1,1.7,87.0,83.0,87.2,994.0,49.0,47.1,66.4,83.4,5.8,43.8,False,7:45 a.m. - 2:58 p.m.,2:58 p.m. - 8:00 p.m.,"Arabic, French, Korean, Polish, Spanish, Spanish for Heritage Speakers",True,False,False,False,"68, 86",Blue,Union Pacific Northwest (UP-NW),Level 1,GOOD STANDING,Network 14,True,3414,0.3948447568834212,0.12302284710017575,0.07937902753368482,0.021675454012888107,0.3936731107205624,0.46602226127709434,0.07850029291154072,0.0029291154071470417,0.0,0.0,0.025190392501464556,0.0023432923257176333,0.009666080843585237
34,400054,Noble - Pritzker College Prep,Charter,2017,FAR ABOVE AVERAGE,ABOVE EXPECTATIONS,WELL ORGANIZED,65.3,81.5,INCOMPLETE DATA,STRONG,STRONG,VERY STRONG,NEUTRAL,VERY STRONG,WEAK,,,,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,94.7,,1.9,88.0,85.3,91.3,1037.0,99.0,61.0,88.1,71.0,3.7,27.3,True,M - R 8:05AM. - 3:50PM  F 8:05- 1:30PM,4:00PM-5:30PM,"Russian, Spanish",False,False,False,False,"53, 72, 73","Blue, Brown",None,Level 1+,NOT APPLICABLE,Charter,True,975,0.9538461538461539,0.1076923076923077,0.13743589743589743,0.036923076923076927,0.9466666666666667,0.009230769230769232,0.0,0.005128205128205128,0.0,0.0,0.0020512820512820513,0.0,0.0
